Id,crimes_count,region,year
18240,860,GM0547,2021JJ00
18246,880,GM0547,2022JJ00
18252,5165,GM1916,2010JJ00
18258,5575,GM1916,2011JJ00
18264,5010,GM1916,2012JJ00
18270,4355,GM1916,2013JJ00
18276,4050,GM1916,2014JJ00
18282,3935,GM1916,2015JJ00
18288,3575,GM1916,2016JJ00
18294,3185,GM1916,2017JJ00
18300,3030,GM1916,2018JJ00
18306,3125,GM1916,2019JJ00
18312,3565,GM1916,2020JJ00
18318,3220,GM1916,2021JJ00
18324,3560,GM1916,2022JJ00
18330,5435,GM0995,2010JJ00
18336,5270,GM0995,2011JJ00
18342,5260,GM0995,2012JJ00
18348,5065,GM0995,2013JJ00
18354,4740,GM0995,2014JJ00
18360,5095,GM0995,2015JJ00
18366,4600,GM0995,2016JJ00
18372,4230,GM0995,2017JJ00
18378,4095,GM0995,2018JJ00
18384,4300,GM0995,2019JJ00
18390,4090,GM0995,2020JJ00
18396,3815,GM0995,2021JJ00
18402,3975,GM0995,2022JJ00
18408,800,GM0082,2010JJ00
18414,625,GM0082,2011JJ00
18420,540,GM0082,2012JJ00
18426,560,GM0082,2013JJ00
18486,1530,GM1640,2010JJ00
18492,1620,GM1640,2011JJ00
18498,1580,GM1640,2012JJ00
18504,1550,GM1640,2013JJ00
18510,1465,GM1640,2014JJ00
18516,1380,GM1640,2015JJ00
18522,1340,GM1640,2016JJ00
18528,1135,GM1640,2017JJ00
18534,1090,GM1640,2018JJ00
18540,1245,GM1640,2019JJ00
18546,1225,GM1640,2020JJ00
18552,1330,GM1640,2021JJ00
18558,1260,GM1640,2022JJ00
18564,1415,GM0327,2010JJ00
18570,1130,GM0327,2011JJ00
18576,1155,GM0327,2012JJ00
18582,975,GM0327,2013JJ00
18588,975,GM0327,2014JJ00
18594,795,GM0327,2015JJ00
18600,845,GM0327,2016JJ00
18606,750,GM0327,2017JJ00
18612,785,GM0327,2018JJ00
18618,920,GM0327,2019JJ00
18624,900,GM0327,2020JJ00
18630,810,GM0327,2021JJ00
18636,710,GM0327,2022JJ00
18642,265,GM0694,2010JJ00
18648,255,GM0694,2011JJ00
18654,250,GM0694,2012JJ00
18720,365,GM0733,2010JJ00
18726,365,GM0733,2011JJ00
18732,410,GM0733,2012JJ00
18738,405,GM0733,2013JJ00
18744,340,GM0733,2014JJ00
18750,355,GM0733,2015JJ00
18756,350,GM0733,2016JJ00
18762,245,GM0733,2017JJ00
18768,280,GM0733,2018JJ00
18798,1880,GM1705,2010JJ00
18804,1910,GM1705,2011JJ00
18810,1985,GM1705,2012JJ00
18816,1755,GM1705,2013JJ00
18822,1375,GM1705,2014JJ00
18828,1225,GM1705,2015JJ00
18834,1280,GM1705,2016JJ00
18840,1210,GM1705,2017JJ00
18846,1075,GM1705,2018JJ00
18852,1130,GM1705,2019JJ00
18858,1240,GM1705,2020JJ00
18864,1135,GM1705,2021JJ00
18870,1045,GM1705,2022JJ00
18876,1315,GM0553,2010JJ00
18882,1285,GM0553,2011JJ00
18888,1140,GM0553,2012JJ00
18894,1120,GM0553,2013JJ00
18900,925,GM0553,2014JJ00
18906,965,GM0553,2015JJ00
18912,990,GM0553,2016JJ00
18918,720,GM0553,2017JJ00
18924,745,GM0553,2018JJ00
18930,805,GM0553,2019JJ00
18936,740,GM0553,2020JJ00
18942,700,GM0553,2021JJ00
18948,730,GM0553,2022JJ00
18954,180,GM0808,2010JJ00
19032,190,GM0140,2010JJ00
19038,180,GM0140,2011JJ00
19044,195,GM0140,2012JJ00
19050,185,GM0140,2013JJ00
19056,265,GM0140,2014JJ00
19062,230,GM0140,2015JJ00
19068,185,GM0140,2016JJ00
19074,130,GM0140,2017JJ00
19110,1270,GM0262,2010JJ00
19116,1170,GM0262,2011JJ00
19122,1230,GM0262,2012JJ00
19128,1205,GM0262,2013JJ00
19134,1075,GM0262,2014JJ00
19140,1075,GM0262,2015JJ00
19146,1000,GM0262,2016JJ00
19152,855,GM0262,2017JJ00
19158,785,GM0262,2018JJ00
19164,865,GM0262,2019JJ00
19170,880,GM0262,2020JJ00
19176,910,GM0262,2021JJ00
19182,905,GM0262,2022JJ00
19188,375,GM0329,2010JJ00
19266,1620,GM0809,2010JJ00
19272,1470,GM0809,2011JJ00
19278,1475,GM0809,2012JJ00
19284,1540,GM0809,2013JJ00
19290,1470,GM0809,2014JJ00
19296,1260,GM0809,2015JJ00
19302,1165,GM0809,2016JJ00
19308,890,GM0809,2017JJ00
19314,950,GM0809,2018JJ00
19320,925,GM0809,2019JJ00
19326,930,GM0809,2020JJ00
19332,860,GM0809,2021JJ00
19338,1005,GM0809,2022JJ00
19344,380,GM0331,2010JJ00
19350,395,GM0331,2011JJ00
19356,350,GM0331,2012JJ00
19362,365,GM0331,2013JJ00
19368,340,GM0331,2014JJ00
19374,285,GM0331,2015JJ00
19380,360,GM0331,2016JJ00
19386,345,GM0331,2017JJ00
19392,280,GM0331,2018JJ00
19398,305,GM0331,2019JJ00
19404,415,GM0331,2020JJ00
19410,405,GM0331,2021JJ00
19416,375,GM0331,2022JJ00
19422,345,GM0024,2010JJ00
19428,310,GM0024,2011JJ00
19434,240,GM0024,2012JJ00
19440,220,GM0024,2013JJ00
19446,240,GM0024,2014JJ00
19452,220,GM0024,2015JJ00
19458,230,GM0024,2016JJ00
19464,185,GM0024,2017JJ00
19470,175,GM0024,2018JJ00
19476,150,GM0024,2019JJ00
19482,215,GM0024,2020JJ00
19500,830,GM0168,2010JJ00
19506,925,GM0168,2011JJ00
19512,790,GM0168,2012JJ00
19518,855,GM0168,2013JJ00
19524,710,GM0168,2014JJ00
19530,685,GM0168,2015JJ00
19536,665,GM0168,2016JJ00
19542,575,GM0168,2017JJ00
19548,515,GM0168,2018JJ00
19554,595,GM0168,2019JJ00
19560,595,GM0168,2020JJ00
19566,510,GM0168,2021JJ00
19572,580,GM0168,2022JJ00
19578,2440,GM0333,2010JJ00
19656,565,GM1671,2010JJ00
19662,495,GM1671,2011JJ00
19668,460,GM1671,2012JJ00
19674,435,GM1671,2013JJ00
19680,435,GM1671,2014JJ00
19734,1230,GM0263,2010JJ00
19740,1275,GM0263,2011JJ00
19746,1285,GM0263,2012JJ00
19752,1170,GM0263,2013JJ00
19758,1050,GM0263,2014JJ00
19764,950,GM0263,2015JJ00
19770,920,GM0263,2016JJ00
19776,790,GM0263,2017JJ00
19782,830,GM0263,2018JJ00
19788,840,GM0263,2019JJ00
19794,1010,GM0263,2020JJ00
19800,950,GM0263,2021JJ00
19806,825,GM0263,2022JJ00
19812,1015,GM1641,2010JJ00
19818,1095,GM1641,2011JJ00
19824,1060,GM1641,2012JJ00
19830,1075,GM1641,2013JJ00
19836,940,GM1641,2014JJ00
19842,790,GM1641,2015JJ00
19848,815,GM1641,2016JJ00
19854,725,GM1641,2017JJ00
19860,680,GM1641,2018JJ00
19866,780,GM1641,2019JJ00
19872,735,GM1641,2020JJ00
19878,840,GM1641,2021JJ00
19884,785,GM1641,2022JJ00
19962,2595,GM1991,2022JJ00
19968,1975,GM0556,2010JJ00
19974,2070,GM0556,2011JJ00
19980,1895,GM0556,2012JJ00
19986,1615,GM0556,2013JJ00
19992,1565,GM0556,2014JJ00
19998,1605,GM0556,2015JJ00
20004,1650,GM0556,2016JJ00
20010,1475,GM0556,2017JJ00
20016,1165,GM0556,2018JJ00
20022,1195,GM0556,2019JJ00
20028,1400,GM0556,2020JJ00
20034,1195,GM0556,2021JJ00
20040,1245,GM0556,2022JJ00
20046,14725,GM0935,2010JJ00
20052,15605,GM0935,2011JJ00
20058,14430,GM0935,2012JJ00
20064,13195,GM0935,2013JJ00
20070,13360,GM0935,2014JJ00
20076,11465,GM0935,2015JJ00
20082,9635,GM0935,2016JJ00
20088,8985,GM0935,2017JJ00
20094,8100,GM0935,2018JJ00
20100,8910,GM0935,2019JJ00
20106,6875,GM0935,2020JJ00
20112,6400,GM0935,2021JJ00
20118,7980,GM0935,2022JJ00
20124,475,GM0936,2010JJ00
20202,310,GM1663,2010JJ00
20208,325,GM1663,2011JJ00
20214,295,GM1663,2012JJ00
20220,275,GM1663,2013JJ00
20226,325,GM1663,2014JJ00
20232,270,GM1663,2015JJ00
20238,250,GM1663,2016JJ00
20244,210,GM1663,2017JJ00
20250,220,GM1663,2018JJ00
20280,360,GM0025,2010JJ00
20286,325,GM0025,2011JJ00
20292,320,GM0025,2012JJ00
20298,325,GM0025,2013JJ00
20304,330,GM0025,2014JJ00
20310,285,GM0025,2015JJ00
20316,255,GM0025,2016JJ00
20322,235,GM0025,2017JJ00
20328,220,GM0025,2018JJ00
20358,1410,GM0420,2010JJ00
20364,2120,GM0420,2011JJ00
20370,2015,GM0420,2012JJ00
20376,1995,GM0420,2013JJ00
20382,1785,GM0420,2014JJ00
20388,1520,GM0420,2015JJ00
20394,1350,GM0420,2016JJ00
20400,1160,GM0420,2017JJ00
20406,1155,GM0420,2018JJ00
20412,1385,GM0420,2019JJ00
20418,1450,GM0420,2020JJ00
20424,1300,GM0420,2021JJ00
20430,1260,GM0420,2022JJ00
20436,1145,GM0938,2010JJ00
20442,1270,GM0938,2011JJ00
20448,905,GM0938,2012JJ00
20454,1075,GM0938,2013JJ00
20460,1115,GM0938,2014JJ00
20466,800,GM0938,2015JJ00
20472,830,GM0938,2016JJ00
20478,665,GM0938,2017JJ00
20484,585,GM0938,2018JJ00
20490,530,GM0938,2019JJ00
20496,600,GM0938,2020JJ00
20502,525,GM0938,2021JJ00
20508,675,GM0938,2022JJ00
20556,2530,GM1948,2017JJ00
20562,2650,GM1948,2018JJ00
20568,2905,GM1948,2019JJ00
20574,2765,GM1948,2020JJ00
20580,2690,GM1948,2021JJ00
20586,2840,GM1948,2022JJ00
20592,360,GM0083,2010JJ00
20676,360,GM1908,2011JJ00
20682,375,GM1908,2012JJ00
20688,375,GM1908,2013JJ00
20694,285,GM1908,2014JJ00
20700,320,GM1908,2015JJ00
20706,275,GM1908,2016JJ00
20712,65,GM1908,2017JJ00
20747,585,GM1987,2010JJ00
20753,565,GM1987,2011JJ00
20759,515,GM1987,2012JJ00
20765,420,GM1987,2013JJ00
20771,320,GM1987,2014JJ00
20777,350,GM1987,2015JJ00
20783,310,GM1987,2016JJ00
20789,295,GM1987,2017JJ00
20825,1780,GM0119,2010JJ00
20831,1830,GM0119,2011JJ00
20837,1710,GM0119,2012JJ00
20843,1635,GM0119,2013JJ00
20849,1650,GM0119,2014JJ00
20855,1605,GM0119,2015JJ00
20861,1315,GM0119,2016JJ00
20867,1105,GM0119,2017JJ00
20873,985,GM0119,2018JJ00
20879,1130,GM0119,2019JJ00
20885,1220,GM0119,2020JJ00
20891,1045,GM0119,2021JJ00
20897,1300,GM0119,2022JJ00
20903,3120,GM0687,2010JJ00
20909,3320,GM0687,2011JJ00
20915,3070,GM0687,2012JJ00
20921,2860,GM0687,2013JJ00
20927,2465,GM0687,2014JJ00
20933,2550,GM0687,2015JJ00
20939,2290,GM0687,2016JJ00
20945,2120,GM0687,2017JJ00
20951,1935,GM0687,2018JJ00
20957,2200,GM0687,2019JJ00
20963,2210,GM0687,2020JJ00
20969,2090,GM0687,2021JJ00
20975,2275,GM0687,2022JJ00
20981,795,GM0559,2010JJ00
20987,795,GM0559,2011JJ00
20993,685,GM0559,2012JJ00
21059,810,GM1842,2010JJ00
21065,840,GM1842,2011JJ00
21071,735,GM1842,2012JJ00
21077,650,GM1842,2013JJ00
21083,700,GM1842,2014JJ00
21089,570,GM1842,2015JJ00
21095,570,GM1842,2016JJ00
21101,575,GM1842,2017JJ00
21107,545,GM1842,2018JJ00
21113,565,GM1842,2019JJ00
21119,615,GM1842,2020JJ00
21125,615,GM1842,2021JJ00
21131,690,GM1842,2022JJ00
21137,1445,GM1731,2010JJ00
21143,1280,GM1731,2011JJ00
21149,1230,GM1731,2012JJ00
21155,1250,GM1731,2013JJ00
21161,1135,GM1731,2014JJ00
21167,1040,GM1731,2015JJ00
21173,1020,GM1731,2016JJ00
21179,785,GM1731,2017JJ00
21185,845,GM1731,2018JJ00
21191,870,GM1731,2019JJ00
21197,1005,GM1731,2020JJ00
21203,920,GM1731,2021JJ00
21209,950,GM1731,2022JJ00
21263,1840,GM1952,2018JJ00
21269,2115,GM1952,2019JJ00
21275,2075,GM1952,2020JJ00
21281,2340,GM1952,2021JJ00
21287,2310,GM1952,2022JJ00
21293,410,GM0815,2010JJ00
21299,365,GM0815,2011JJ00
21305,380,GM0815,2012JJ00
21311,310,GM0815,2013JJ00
21317,260,GM0815,2014JJ00
21323,300,GM0815,2015JJ00
21329,295,GM0815,2016JJ00
21335,220,GM0815,2017JJ00
21341,195,GM0815,2018JJ00
21347,290,GM0815,2019JJ00
21353,290,GM0815,2020JJ00
21359,240,GM0815,2021JJ00
21371,150,GM0265,2010JJ00
21377,145,GM0265,2011JJ00
21383,155,GM0265,2012JJ00
21389,140,GM0265,2013JJ00
21395,120,GM0265,2014JJ00
21449,2160,GM1709,2010JJ00
21455,2045,GM1709,2011JJ00
21461,2305,GM1709,2012JJ00
21467,2220,GM1709,2013JJ00
21473,1870,GM1709,2014JJ00
21479,1740,GM1709,2015JJ00
21485,1650,GM1709,2016JJ00
21491,1395,GM1709,2017JJ00
21497,1365,GM1709,2018JJ00
21503,1450,GM1709,2019JJ00
21509,1520,GM1709,2020JJ00
21515,1485,GM1709,2021JJ00
21521,1565,GM1709,2022JJ00
21581,840,GM1978,2019JJ00
21587,990,GM1978,2020JJ00
21593,910,GM1978,2021JJ00
21599,880,GM1978,2022JJ00
21623,735,GM1927,2013JJ00
21629,635,GM1927,2014JJ00
21635,600,GM1927,2015JJ00
21641,525,GM1927,2016JJ00
21647,435,GM1927,2017JJ00
21653,435,GM1927,2018JJ00
21683,1630,GM1955,2010JJ00
21689,1385,GM1955,2011JJ00
21695,1330,GM1955,2012JJ00
21701,1280,GM1955,2013JJ00
21707,1200,GM1955,2014JJ00
21713,1165,GM1955,2015JJ00
21719,1300,GM1955,2016JJ00
21725,1005,GM1955,2017JJ00
21731,890,GM1955,2018JJ00
21737,890,GM1955,2019JJ00
21743,1080,GM1955,2020JJ00
21749,1005,GM1955,2021JJ00
21755,940,GM1955,2022JJ00
21761,540,GM0335,2010JJ00
21767,410,GM0335,2011JJ00
21773,470,GM0335,2012JJ00
21779,380,GM0335,2013JJ00
21785,375,GM0335,2014JJ00
21791,355,GM0335,2015JJ00
21797,320,GM0335,2016JJ00
21803,325,GM0335,2017JJ00
21809,370,GM0335,2018JJ00
21815,330,GM0335,2019JJ00
21821,400,GM0335,2020JJ00
21827,320,GM0335,2021JJ00
21833,300,GM0335,2022JJ00
21839,480,GM0944,2010JJ00
21845,450,GM0944,2011JJ00
21851,340,GM0944,2012JJ00
21857,340,GM0944,2013JJ00
21863,320,GM0944,2014JJ00
21869,290,GM0944,2015JJ00
21875,280,GM0944,2016JJ00
21881,255,GM0944,2017JJ00
21887,215,GM0944,2018JJ00
21893,245,GM0944,2019JJ00
21899,270,GM0944,2020JJ00
21905,240,GM0944,2021JJ00
21911,300,GM0944,2022JJ00
21917,590,GM0424,2010JJ00
21923,635,GM0424,2011JJ00
21929,595,GM0424,2012JJ00
21935,660,GM0424,2013JJ00
21941,545,GM0424,2014JJ00
21947,490,GM0424,2015JJ00
21995,965,GM0425,2010JJ00
22001,950,GM0425,2011JJ00
22007,1120,GM0425,2012JJ00
22013,980,GM0425,2013JJ00
22019,770,GM0425,2014JJ00
22025,795,GM0425,2015JJ00
22073,960,GM1740,2010JJ00
22079,995,GM1740,2011JJ00
22085,1115,GM1740,2012JJ00
22091,930,GM1740,2013JJ00
22097,745,GM1740,2014JJ00
22103,800,GM1740,2015JJ00
22109,795,GM1740,2016JJ00
22115,685,GM1740,2017JJ00
22121,655,GM1740,2018JJ00
22127,615,GM1740,2019JJ00
22133,700,GM1740,2020JJ00
22139,690,GM1740,2021JJ00
22145,635,GM1740,2022JJ00
22151,560,GM0643,2010JJ00
22157,540,GM0643,2011JJ00
22163,515,GM0643,2012JJ00
22169,490,GM0643,2013JJ00
22175,345,GM0643,2014JJ00
22229,620,GM0946,2010JJ00
22235,650,GM0946,2011JJ00
22241,560,GM0946,2012JJ00
22247,515,GM0946,2013JJ00
22253,465,GM0946,2014JJ00
22259,515,GM0946,2015JJ00
22265,455,GM0946,2016JJ00
22271,445,GM0946,2017JJ00
22277,420,GM0946,2018JJ00
22283,435,GM0946,2019JJ00
22289,405,GM0946,2020JJ00
22295,475,GM0946,2021JJ00
22301,400,GM0946,2022JJ00
22307,505,GM0304,2010JJ00
22313,480,GM0304,2011JJ00
22319,540,GM0304,2012JJ00
22325,445,GM0304,2013JJ00
22331,400,GM0304,2014JJ00
22337,405,GM0304,2015JJ00
22343,320,GM0304,2016JJ00
22349,270,GM0304,2017JJ00
22355,245,GM0304,2018JJ00
22385,380,GM0412,2010JJ00
22391,415,GM0412,2011JJ00
22463,4180,GM0356,2010JJ00
22469,4160,GM0356,2011JJ00
22475,3935,GM0356,2012JJ00
22481,4160,GM0356,2013JJ00
22487,3800,GM0356,2014JJ00
22493,4255,GM0356,2015JJ00
22499,4320,GM0356,2016JJ00
22505,3680,GM0356,2017JJ00
22511,3560,GM0356,2018JJ00
22517,3605,GM0356,2019JJ00
22523,3670,GM0356,2020JJ00
22529,3115,GM0356,2021JJ00
22535,3155,GM0356,2022JJ00
22541,960,GM0569,2010JJ00
22547,920,GM0569,2011JJ00
22553,845,GM0569,2012JJ00
22559,735,GM0569,2013JJ00
22565,700,GM0569,2014JJ00
22571,645,GM0569,2015JJ00
22577,685,GM0569,2016JJ00
22583,770,GM0569,2017JJ00
22589,670,GM0569,2018JJ00
22595,690,GM0569,2019JJ00
22601,750,GM0569,2020JJ00
22607,730,GM0569,2021JJ00
22613,685,GM0569,2022JJ00
22619,235,GM0571,2010JJ00
22625,230,GM0571,2011JJ00
22631,220,GM0571,2012JJ00
22697,420,GM0104,2010JJ00
22775,1860,GM0267,2010JJ00
22781,1960,GM0267,2011JJ00
22787,1730,GM0267,2012JJ00
22793,1715,GM0267,2013JJ00
22799,1455,GM0267,2014JJ00
22805,1380,GM0267,2015JJ00
22811,1475,GM0267,2016JJ00
22817,1220,GM0267,2017JJ00
22823,1285,GM0267,2018JJ00
22829,1345,GM0267,2019JJ00
22835,1335,GM0267,2020JJ00
22841,1365,GM0267,2021JJ00
22847,1420,GM0267,2022JJ00
22853,16640,GM0268,2010JJ00
22859,16535,GM0268,2011JJ00
22865,17075,GM0268,2012JJ00
22871,16660,GM0268,2013JJ00
22877,14275,GM0268,2014JJ00
22883,13440,GM0268,2015JJ00
22889,13020,GM0268,2016JJ00
22895,11590,GM0268,2017JJ00
22901,11180,GM0268,2018JJ00
22907,11915,GM0268,2019JJ00
22913,11085,GM0268,2020JJ00
22919,10140,GM0268,2021JJ00
22925,12085,GM0268,2022JJ00
22961,4615,GM1930,2015JJ00
22967,4175,GM1930,2016JJ00
22973,3895,GM1930,2017JJ00
22979,3535,GM1930,2018JJ00
22985,3855,GM1930,2019JJ00
22991,3990,GM1930,2020JJ00
22997,3700,GM1930,2021JJ00
23003,3795,GM1930,2022JJ00
23063,930,GM1970,2019JJ00
23069,1135,GM1970,2020JJ00
23075,1055,GM1970,2021JJ00
23081,1045,GM1970,2022JJ00
23087,375,GM1695,2010JJ00
23093,405,GM1695,2011JJ00
23099,405,GM1695,2012JJ00
23105,405,GM1695,2013JJ00
23111,380,GM1695,2014JJ00
23117,335,GM1695,2015JJ00
23123,375,GM1695,2016JJ00
23129,255,GM1695,2017JJ00
23135,260,GM1695,2018JJ00
23141,275,GM1695,2019JJ00
23147,295,GM1695,2020JJ00
23153,235,GM1695,2021JJ00
23159,235,GM1695,2022JJ00
23165,1440,GM1699,2010JJ00
23171,1315,GM1699,2011JJ00
23177,1290,GM1699,2012JJ00
23183,1140,GM1699,2013JJ00
23189,905,GM1699,2014JJ00
23195,765,GM1699,2015JJ00
23201,855,GM1699,2016JJ00
23207,790,GM1699,2017JJ00
23213,720,GM1699,2018JJ00
23219,720,GM1699,2019JJ00
23225,755,GM1699,2020JJ00
23231,770,GM1699,2021JJ00
23237,725,GM1699,2022JJ00
23243,2125,GM0171,2010JJ00
23249,2060,GM0171,2011JJ00
23255,1920,GM0171,2012JJ00
23261,1825,GM0171,2013JJ00
23267,1615,GM0171,2014JJ00
23273,1475,GM0171,2015JJ00
23279,1695,GM0171,2016JJ00
23285,1675,GM0171,2017JJ00
23291,1570,GM0171,2018JJ00
23297,1735,GM0171,2019JJ00
23303,1785,GM0171,2020JJ00
23309,1575,GM0171,2021JJ00
23315,1555,GM0171,2022JJ00
23321,2065,GM0575,2010JJ00
23327,2130,GM0575,2011JJ00
23333,1730,GM0575,2012JJ00
23339,1650,GM0575,2013JJ00
23345,1490,GM0575,2014JJ00
23351,1320,GM0575,2015JJ00
23357,1300,GM0575,2016JJ00
23363,1435,GM0575,2017JJ00
23369,1325,GM0575,2018JJ00
23375,1685,GM0575,2019JJ00
23381,1760,GM0575,2020JJ00
23387,1705,GM0575,2021JJ00
23393,1740,GM0575,2022JJ00
23399,765,GM0576,2010JJ00
23405,800,GM0576,2011JJ00
23411,790,GM0576,2012JJ00
23417,645,GM0576,2013JJ00
23423,725,GM0576,2014JJ00
23429,565,GM0576,2015JJ00
23435,530,GM0576,2016JJ00
23441,500,GM0576,2017JJ00
23447,490,GM0576,2018JJ00
23477,1010,GM0820,2010JJ00
23483,1140,GM0820,2011JJ00
23489,965,GM0820,2012JJ00
23495,920,GM0820,2013JJ00
23501,840,GM0820,2014JJ00
23507,875,GM0820,2015JJ00
23513,785,GM0820,2016JJ00
23519,710,GM0820,2017JJ00
23525,590,GM0820,2018JJ00
23531,670,GM0820,2019JJ00
23537,745,GM0820,2020JJ00
23543,695,GM0820,2021JJ00
23549,705,GM0820,2022JJ00
23555,1185,GM0302,2010JJ00
23561,1215,GM0302,2011JJ00
23567,1125,GM0302,2012JJ00
23573,1025,GM0302,2013JJ00
23579,960,GM0302,2014JJ00
23585,1020,GM0302,2015JJ00
23591,795,GM0302,2016JJ00
23597,710,GM0302,2017JJ00
23603,700,GM0302,2018JJ00
23609,790,GM0302,2019JJ00
23615,810,GM0302,2020JJ00
23621,855,GM0302,2021JJ00
23627,945,GM0302,2022JJ00
23633,770,GM0951,2010JJ00
23639,905,GM0951,2011JJ00
23645,770,GM0951,2012JJ00
23651,710,GM0951,2013JJ00
23657,685,GM0951,2014JJ00
23663,675,GM0951,2015JJ00
23669,595,GM0951,2016JJ00
23675,545,GM0951,2017JJ00
23681,420,GM0951,2018JJ00
23711,1110,GM0579,2010JJ00
23717,1100,GM0579,2011JJ00
23723,985,GM0579,2012JJ00
23729,885,GM0579,2013JJ00
23735,845,GM0579,2014JJ00
23741,910,GM0579,2015JJ00
23747,760,GM0579,2016JJ00
23753,705,GM0579,2017JJ00
23759,615,GM0579,2018JJ00
23765,730,GM0579,2019JJ00
23771,830,GM0579,2020JJ00
23777,695,GM0579,2021JJ00
23783,655,GM0579,2022JJ00
23789,1020,GM0823,2010JJ00
23795,995,GM0823,2011JJ00
23801,900,GM0823,2012JJ00
23807,945,GM0823,2013JJ00
23813,755,GM0823,2014JJ00
23819,760,GM0823,2015JJ00
23825,705,GM0823,2016JJ00
23831,675,GM0823,2017JJ00
23837,605,GM0823,2018JJ00
23843,630,GM0823,2019JJ00
23849,665,GM0823,2020JJ00
23855,630,GM0823,2021JJ00
23861,645,GM0823,2022JJ00
23867,1635,GM0824,2010JJ00
23873,1795,GM0824,2011JJ00
23879,1690,GM0824,2012JJ00
23885,1470,GM0824,2013JJ00
23891,1270,GM0824,2014JJ00
23897,1415,GM0824,2015JJ00
23903,1145,GM0824,2016JJ00
23909,1065,GM0824,2017JJ00
23915,1030,GM0824,2018JJ00
23921,1205,GM0824,2019JJ00
23927,1005,GM0824,2020JJ00
23933,985,GM0824,2021JJ00
23939,1090,GM0824,2022JJ00
23945,2545,GM1895,2010JJ00
23951,2725,GM1895,2011JJ00
23957,2595,GM1895,2012JJ00
23963,2125,GM1895,2013JJ00
23969,1865,GM1895,2014JJ00
23975,1825,GM1895,2015JJ00
23981,1655,GM1895,2016JJ00
23987,1555,GM1895,2017JJ00
23993,1485,GM1895,2018JJ00
23999,1460,GM1895,2019JJ00
24005,1480,GM1895,2020JJ00
24011,1535,GM1895,2021JJ00
24017,1550,GM1895,2022JJ00
24023,945,GM0269,2010JJ00
24029,905,GM0269,2011JJ00
24035,785,GM0269,2012JJ00
24041,735,GM0269,2013JJ00
24047,660,GM0269,2014JJ00
24053,670,GM0269,2015JJ00
24059,570,GM0269,2016JJ00
24065,495,GM0269,2017JJ00
24071,460,GM0269,2018JJ00
24077,545,GM0269,2019JJ00
24083,680,GM0269,2020JJ00
24089,655,GM0269,2021JJ00
24095,600,GM0269,2022JJ00
24101,1735,GM0173,2010JJ00
24107,1690,GM0173,2011JJ00
24113,1595,GM0173,2012JJ00
24119,1495,GM0173,2013JJ00
24125,1285,GM0173,2014JJ00
24131,1390,GM0173,2015JJ00
24137,1210,GM0173,2016JJ00
24143,1015,GM0173,2017JJ00
24149,1025,GM0173,2018JJ00
24155,1025,GM0173,2019JJ00
24161,1050,GM0173,2020JJ00
24167,1015,GM0173,2021JJ00
24173,1180,GM0173,2022JJ00
24179,635,GM1773,2010JJ00
24185,490,GM1773,2011JJ00
24191,485,GM1773,2012JJ00
24197,455,GM1773,2013JJ00
24203,425,GM1773,2014JJ00
24209,435,GM1773,2015JJ00
24215,390,GM1773,2016JJ00
24221,325,GM1773,2017JJ00
24227,300,GM1773,2018JJ00
24233,340,GM1773,2019JJ00
24239,450,GM1773,2020JJ00
24245,380,GM1773,2021JJ00
24251,390,GM1773,2022JJ00
24257,745,GM0175,2010JJ00
24263,750,GM0175,2011JJ00
24269,610,GM0175,2012JJ00
24275,670,GM0175,2013JJ00
24281,625,GM0175,2014JJ00
24287,525,GM0175,2015JJ00
24293,625,GM0175,2016JJ00
24299,420,GM0175,2017JJ00
24305,480,GM0175,2018JJ00
24311,535,GM0175,2019JJ00
24317,505,GM0175,2020JJ00
24323,420,GM0175,2021JJ00
24329,530,GM0175,2022JJ00
24335,415,GM0881,2010JJ00
24341,410,GM0881,2011JJ00
24347,375,GM0881,2012JJ00
24353,320,GM0881,2013JJ00
24359,345,GM0881,2014JJ00
24365,290,GM0881,2015JJ00
24371,285,GM0881,2016JJ00
24377,190,GM0881,2017JJ00
24383,165,GM0881,2018JJ00
24413,1155,GM1586,2010JJ00
24419,1095,GM1586,2011JJ00
24425,1165,GM1586,2012JJ00
24431,1025,GM1586,2013JJ00
24437,965,GM1586,2014JJ00
24443,825,GM1586,2015JJ00
24449,840,GM1586,2016JJ00
24455,795,GM1586,2017JJ00
24461,615,GM1586,2018JJ00
24467,680,GM1586,2019JJ00
24473,635,GM1586,2020JJ00
24479,635,GM1586,2021JJ00
24485,725,GM1586,2022JJ00
24491,3980,GM0826,2010JJ00
24497,4020,GM0826,2011JJ00
24503,3990,GM0826,2012JJ00
24509,3310,GM0826,2013JJ00
24515,3120,GM0826,2014JJ00
24521,3140,GM0826,2015JJ00
24527,3040,GM0826,2016JJ00
24533,2595,GM0826,2017JJ00
24539,2345,GM0826,2018JJ00
24545,2530,GM0826,2019JJ00
24551,2735,GM0826,2020JJ00
24557,2325,GM0826,2021JJ00
24563,2410,GM0826,2022JJ00
24569,335,GM0580,2010JJ00
24575,390,GM0580,2011JJ00
24581,345,GM0580,2012JJ00
24647,1085,GM0085,2010JJ00
24653,955,GM0085,2011JJ00
24659,920,GM0085,2012JJ00
24665,885,GM0085,2013JJ00
24671,775,GM0085,2014JJ00
24677,775,GM0085,2015JJ00
24683,725,GM0085,2016JJ00
24689,710,GM0085,2017JJ00
