region_code,period,population
GM0493,2022-04,
GM0493,2022-05,
GM0493,2022-06,
GM0493,2022-07,
GM0493,2022-08,
GM0493,2022-09,
GM0493,2022-10,
GM0493,2022-11,
GM0493,2022-12,
GM0493,2023-01,
GM0493,2023-02,
GM0493,2023-03,
GM0493,2023-04,
GM0493,2023-05,
GM0493,2023-06,
GM0493,2023-07,
GM0493,2023-08,
GM0493,2023-09,
GM1859,2002-01,
GM1859,2002-02,
GM1859,2002-03,
GM1859,2002-04,
GM1859,2002-05,
GM1859,2002-06,
GM1859,2002-07,
GM1859,2002-08,
GM1859,2002-09,
GM1859,2002-10,
GM1859,2002-11,
GM1859,2002-12,
GM1859,2003-01,
GM1859,2003-02,
GM1859,2003-03,
GM1859,2003-04,
GM1859,2003-05,
GM1859,2003-06,
GM1859,2003-07,
GM1859,2003-08,
GM1859,2003-09,
GM1859,2003-10,
GM1859,2003-11,
GM1859,2003-12,
GM1859,2004-01,
GM1859,2004-02,
GM1859,2004-03,
GM1859,2004-04,
GM1859,2004-05,
GM1859,2004-06,
GM1859,2004-07,
GM1859,2004-08,
GM1859,2004-09,
GM1859,2004-10,
GM1859,2004-11,
GM1859,2004-12,
GM1859,2005-01,45317.0
GM1859,2005-02,45357.0
GM1859,2005-03,45371.0
GM1859,2005-04,45363.0
GM1859,2005-05,45383.0
GM1859,2005-06,45398.0
GM1859,2005-07,45363.0
GM1859,2005-08,45338.0
GM1859,2005-09,45309.0
GM1859,2005-10,45302.0
GM1859,2005-11,45275.0
GM1859,2005-12,45294.0
GM1859,2006-01,45258.0
GM1859,2006-02,45300.0
GM1859,2006-03,45273.0
GM1859,2006-04,45295.0
GM1859,2006-05,45299.0
GM1859,2006-06,45318.0
GM1859,2006-07,45314.0
GM1859,2006-08,45288.0
GM1859,2006-09,45259.0
GM1859,2006-10,45270.0
GM1859,2006-11,45259.0
GM1859,2006-12,45213.0
GM1859,2007-01,45218.0
GM1859,2007-02,45219.0
GM1859,2007-03,45152.0
GM1859,2007-04,45144.0
GM1859,2007-05,45134.0
GM1859,2007-06,45149.0
GM1859,2007-07,45120.0
GM1859,2007-08,45167.0
GM1859,2007-09,45137.0
GM1859,2007-10,45135.0
GM1859,2007-11,45149.0
GM1859,2007-12,45150.0
GM1859,2008-01,45097.0
GM1859,2008-02,45136.0
GM1859,2008-03,45123.0
GM1859,2008-04,45158.0
GM1859,2008-05,45204.0
GM1859,2008-06,45215.0
GM1859,2008-07,45281.0
GM1859,2008-08,45239.0
GM1859,2008-09,45141.0
GM1859,2008-10,45148.0
GM1859,2008-11,45134.0
GM1859,2008-12,45142.0
GM1859,2009-01,45107.0
GM1859,2009-02,45137.0
GM1859,2009-03,45124.0
GM1859,2009-04,45131.0
GM1859,2009-05,45123.0
GM1859,2009-06,45133.0
GM1859,2009-07,45151.0
GM1859,2009-08,45127.0
GM1859,2009-09,45065.0
GM1859,2009-10,45055.0
GM1859,2009-11,44999.0
GM1859,2009-12,44978.0
GM1859,2010-01,44963.0
GM1859,2010-02,44906.0
GM1859,2010-03,44871.0
GM1859,2010-04,44858.0
GM1859,2010-05,44861.0
GM1859,2010-06,44891.0
GM1859,2010-07,44894.0
GM1859,2010-08,44830.0
GM1859,2010-09,44822.0
GM1859,2010-10,44812.0
GM1859,2010-11,44812.0
GM1859,2010-12,44863.0
GM1859,2011-01,44906.0
GM1859,2011-02,44920.0
GM1859,2011-03,44945.0
GM1859,2011-04,44969.0
GM1859,2011-05,44976.0
GM1859,2011-06,44971.0
GM1859,2011-07,44955.0
GM1859,2011-08,44899.0
GM1859,2011-09,44881.0
GM1859,2011-10,44885.0
GM1859,2011-11,44890.0
GM1859,2011-12,44911.0
GM1859,2012-01,44882.0
GM1859,2012-02,44896.0
GM1859,2012-03,44905.0
GM1859,2012-04,44864.0
GM1859,2012-05,44851.0
GM1859,2012-06,44860.0
GM1859,2012-07,44863.0
GM1859,2012-08,44806.0
GM1859,2012-09,44751.0
GM1859,2012-10,44777.0
GM1859,2012-11,44807.0
GM1859,2012-12,44769.0
GM1859,2013-01,44750.0
GM1859,2013-02,44773.0
GM1859,2013-03,44773.0
GM1859,2013-04,44774.0
GM1859,2013-05,44765.0
GM1859,2013-06,44742.0
GM1859,2013-07,44747.0
GM1859,2013-08,44705.0
GM1859,2013-09,44666.0
GM1859,2013-10,44630.0
GM1859,2013-11,44655.0
GM1859,2013-12,44666.0
GM1859,2014-01,44647.0
GM1859,2014-02,44617.0
GM1859,2014-03,44577.0
GM1859,2014-04,44581.0
GM1859,2014-05,44580.0
GM1859,2014-06,44528.0
GM1859,2014-07,44535.0
GM1859,2014-08,44482.0
GM1859,2014-09,44430.0
GM1859,2014-10,44424.0
GM1859,2014-11,44386.0
GM1859,2014-12,44364.0
GM1859,2015-01,44351.0
GM1859,2015-02,44340.0
GM1859,2015-03,44292.0
GM1859,2015-04,44276.0
GM1859,2015-05,44253.0
GM1859,2015-06,44260.0
GM1859,2015-07,44280.0
GM1859,2015-08,44258.0
GM1859,2015-09,44270.0
GM1859,2015-10,44278.0
GM1859,2015-11,44365.0
GM1859,2015-12,44437.0
GM1859,2016-01,44424.0
GM1859,2016-02,44392.0
GM1859,2016-03,44345.0
GM1859,2016-04,44328.0
GM1859,2016-05,44310.0
GM1859,2016-06,44286.0
GM1859,2016-07,44282.0
GM1859,2016-08,44281.0
GM1859,2016-09,44219.0
GM1859,2016-10,44203.0
GM1859,2016-11,44199.0
GM1859,2016-12,44238.0
GM1859,2017-01,44197.0
GM1859,2017-02,44170.0
GM1859,2017-03,44156.0
GM1859,2017-04,44167.0
GM1859,2017-05,44154.0
GM1859,2017-06,44147.0
GM1859,2017-07,44149.0
GM1859,2017-08,44122.0
GM1859,2017-09,44100.0
GM1859,2017-10,44090.0
GM1859,2017-11,44044.0
GM1859,2017-12,44032.0
GM1859,2018-01,44029.0
GM1859,2018-02,44045.0
GM1859,2018-03,44021.0
GM1859,2018-04,44001.0
GM1859,2018-05,43997.0
GM1859,2018-06,43985.0
GM1859,2018-07,44005.0
GM1859,2018-08,43977.0
GM1859,2018-09,43961.0
GM1859,2018-10,43922.0
GM1859,2018-11,43906.0
GM1859,2018-12,43904.0
GM1859,2019-01,43905.0
GM1859,2019-02,43886.0
GM1859,2019-03,43841.0
GM1859,2019-04,43822.0
GM1859,2019-05,43837.0
GM1859,2019-06,43847.0
GM1859,2019-07,43826.0
GM1859,2019-08,43826.0
GM1859,2019-09,43807.0
GM1859,2019-10,43803.0
GM1859,2019-11,43779.0
GM1859,2019-12,43747.0
GM1859,2020-01,43774.0
GM1859,2020-02,43761.0
GM1859,2020-03,43751.0
GM1859,2020-04,43731.0
GM1859,2020-05,43750.0
GM1859,2020-06,43762.0
GM1859,2020-07,43844.0
GM1859,2020-08,43822.0
GM1859,2020-09,43837.0
GM1859,2020-10,43830.0
GM1859,2020-11,43820.0
GM1859,2020-12,43846.0
GM1859,2021-01,43846.0
GM1859,2021-02,43841.0
GM1859,2021-03,43813.0
GM1859,2021-04,43814.0
GM1859,2021-05,43822.0
GM1859,2021-06,43843.0
GM1859,2021-07,43884.0
GM1859,2021-08,43878.0
GM1859,2021-09,43854.0
GM1859,2021-10,43847.0
GM1859,2021-11,43819.0
GM1859,2021-12,43850.0
GM1859,2022-01,43826.0
GM1859,2022-02,43788.0
GM1859,2022-03,43807.0
GM1859,2022-04,43890.0
GM1859,2022-05,43884.0
GM1859,2022-06,43935.0
GM1859,2022-07,44018.0
GM1859,2022-08,44047.0
GM1859,2022-09,44060.0
GM1859,2022-10,44053.0
GM1859,2022-11,44046.0
GM1859,2022-12,44022.0
GM1859,2023-01,43977.0
GM1859,2023-02,43933.0
GM1859,2023-03,43924.0
GM1859,2023-04,43945.0
GM1859,2023-05,43973.0
GM1859,2023-06,43959.0
GM1859,2023-07,43966.0
GM1859,2023-08,43966.0
GM1859,2023-09,43967.0
GM1721,2002-01,28773.0
GM1721,2002-02,28779.0
GM1721,2002-03,28777.0
GM1721,2002-04,28792.0
GM1721,2002-05,28795.0
GM1721,2002-06,28759.0
GM1721,2002-07,28760.0
GM1721,2002-08,28757.0
GM1721,2002-09,28777.0
GM1721,2002-10,28802.0
GM1721,2002-11,28830.0
GM1721,2002-12,28848.0
GM1721,2003-01,28876.0
GM1721,2003-02,28876.0
GM1721,2003-03,28881.0
GM1721,2003-04,28861.0
GM1721,2003-05,28871.0
GM1721,2003-06,28855.0
GM1721,2003-07,28840.0
GM1721,2003-08,28830.0
GM1721,2003-09,28846.0
GM1721,2003-10,28861.0
GM1721,2003-11,28847.0
GM1721,2003-12,28868.0
GM1721,2004-01,28870.0
GM1721,2004-02,28876.0
GM1721,2004-03,28899.0
GM1721,2004-04,28911.0
GM1721,2004-05,28921.0
GM1721,2004-06,28965.0
GM1721,2004-07,29012.0
GM1721,2004-08,29050.0
GM1721,2004-09,29073.0
GM1721,2004-10,29105.0
GM1721,2004-11,29173.0
GM1721,2004-12,29216.0
GM1721,2005-01,29296.0
GM1721,2005-02,29359.0
GM1721,2005-03,29378.0
GM1721,2005-04,29410.0
GM1721,2005-05,29438.0
GM1721,2005-06,29440.0
GM1721,2005-07,29434.0
GM1721,2005-08,29445.0
GM1721,2005-09,29476.0
GM1721,2005-10,29487.0
GM1721,2005-11,29509.0
GM1721,2005-12,29544.0
GM1721,2006-01,29590.0
GM1721,2006-02,29593.0
GM1721,2006-03,29577.0
GM1721,2006-04,29574.0
GM1721,2006-05,29583.0
GM1721,2006-06,29574.0
GM1721,2006-07,29595.0
GM1721,2006-08,29564.0
GM1721,2006-09,29585.0
GM1721,2006-10,29619.0
GM1721,2006-11,29638.0
GM1721,2006-12,29644.0
GM1721,2007-01,29662.0
GM1721,2007-02,29677.0
GM1721,2007-03,29707.0
GM1721,2007-04,29707.0
GM1721,2007-05,29749.0
GM1721,2007-06,29737.0
GM1721,2007-07,29720.0
GM1721,2007-08,29702.0
GM1721,2007-09,29665.0
GM1721,2007-10,29653.0
GM1721,2007-11,29666.0
GM1721,2007-12,29663.0
GM1721,2008-01,29641.0
GM1721,2008-02,29682.0
GM1721,2008-03,29669.0
GM1721,2008-04,29674.0
GM1721,2008-05,29700.0
GM1721,2008-06,29688.0
GM1721,2008-07,29682.0
GM1721,2008-08,29655.0
GM1721,2008-09,29625.0
GM1721,2008-10,29596.0
GM1721,2008-11,29589.0
GM1721,2008-12,29615.0
GM1721,2009-01,29599.0
GM1721,2009-02,29575.0
GM1721,2009-03,29567.0
GM1721,2009-04,29564.0
GM1721,2009-05,29548.0
GM1721,2009-06,29550.0
GM1721,2009-07,29525.0
GM1721,2009-08,29556.0
GM1721,2009-09,29583.0
GM1721,2009-10,29620.0
GM1721,2009-11,29647.0
GM1721,2009-12,29655.0
GM1721,2010-01,29686.0
GM1721,2010-02,29695.0
GM1721,2010-03,29721.0
GM1721,2010-04,29700.0
GM1721,2010-05,29680.0
GM1721,2010-06,29689.0
GM1721,2010-07,29676.0
GM1721,2010-08,29694.0
GM1721,2010-09,29716.0
GM1721,2010-10,29719.0
GM1721,2010-11,29726.0
GM1721,2010-12,29728.0
GM1721,2011-01,29737.0
GM1721,2011-02,29771.0
GM1721,2011-03,29772.0
GM1721,2011-04,29790.0
GM1721,2011-05,29808.0
GM1721,2011-06,29811.0
GM1721,2011-07,29793.0
GM1721,2011-08,29809.0
GM1721,2011-09,29821.0
GM1721,2011-10,29816.0
GM1721,2011-11,29801.0
GM1721,2011-12,29802.0
GM1721,2012-01,29789.0
GM1721,2012-02,29776.0
GM1721,2012-03,29759.0
GM1721,2012-04,29734.0
GM1721,2012-05,29731.0
GM1721,2012-06,29725.0
GM1721,2012-07,29765.0
GM1721,2012-08,29788.0
GM1721,2012-09,29769.0
GM1721,2012-10,29739.0
GM1721,2012-11,29747.0
GM1721,2012-12,29775.0
GM1721,2013-01,29774.0
GM1721,2013-02,29766.0
GM1721,2013-03,29755.0
GM1721,2013-04,29739.0
GM1721,2013-05,29730.0
GM1721,2013-06,29767.0
GM1721,2013-07,29763.0
GM1721,2013-08,29774.0
GM1721,2013-09,29784.0
GM1721,2013-10,29732.0
GM1721,2013-11,29718.0
GM1721,2013-12,29690.0
GM1721,2014-01,29705.0
GM1721,2014-02,29721.0
GM1721,2014-03,29722.0
GM1721,2014-04,29710.0
GM1721,2014-05,29723.0
GM1721,2014-06,29741.0
GM1721,2014-07,29772.0
GM1721,2014-08,29775.0
GM1721,2014-09,29757.0
GM1721,2014-10,29751.0
GM1721,2014-11,29751.0
GM1721,2014-12,29729.0
GM1721,2015-01,29717.0
GM1721,2015-02,29691.0
GM1721,2015-03,29700.0
GM1721,2015-04,29728.0
GM1721,2015-05,29777.0
GM1721,2015-06,29777.0
GM1721,2015-07,29838.0
GM1721,2015-08,29868.0
GM1721,2015-09,29859.0
GM1721,2015-10,29838.0
GM1721,2015-11,29821.0
GM1721,2015-12,29880.0
GM1721,2016-01,29850.0
GM1721,2016-02,29885.0
GM1721,2016-03,29916.0
GM1721,2016-04,29943.0
GM1721,2016-05,29973.0
GM1721,2016-06,29991.0
GM1721,2016-07,30044.0
GM1721,2016-08,30102.0
GM1721,2016-09,30154.0
GM1721,2016-10,30167.0
GM1721,2016-11,30223.0
GM1721,2016-12,30252.0
GM1721,2017-01,30249.0
GM1721,2017-02,30255.0
GM1721,2017-03,30273.0
GM1721,2017-04,30272.0
GM1721,2017-05,30276.0
GM1721,2017-06,30345.0
GM1721,2017-07,30405.0
GM1721,2017-08,30434.0
GM1721,2017-09,30429.0
GM1721,2017-10,30492.0
GM1721,2017-11,30543.0
GM1721,2017-12,30550.0
GM1721,2018-01,30600.0
GM1721,2018-02,30614.0
GM1721,2018-03,30589.0
GM1721,2018-04,30619.0
GM1721,2018-05,30636.0
GM1721,2018-06,30657.0
GM1721,2018-07,30683.0
GM1721,2018-08,30704.0
GM1721,2018-09,30737.0
GM1721,2018-10,30810.0
GM1721,2018-11,30781.0
GM1721,2018-12,30806.0
GM1721,2019-01,30796.0
GM1721,2019-02,30861.0
GM1721,2019-03,30917.0
GM1721,2019-04,30940.0
GM1721,2019-05,30977.0
GM1721,2019-06,31071.0
GM1721,2019-07,31118.0
GM1721,2019-08,31175.0
GM1721,2019-09,31199.0
GM1721,2019-10,31212.0
GM1721,2019-11,31192.0
GM1721,2019-12,31240.0
GM1721,2020-01,31279.0
GM1721,2020-02,31297.0
GM1721,2020-03,31272.0
GM1721,2020-04,31238.0
GM1721,2020-05,31244.0
GM1721,2020-06,31280.0
GM1721,2020-07,31315.0
GM1721,2020-08,31366.0
GM1721,2020-09,31405.0
GM1721,2020-10,31413.0
GM1721,2020-11,31398.0
GM1721,2020-12,31455.0
GM1721,2021-01,31423.0
GM1721,2021-02,31464.0
GM1721,2021-03,31499.0
GM1721,2021-04,31515.0
GM1721,2021-05,31503.0
GM1721,2021-06,31522.0
GM1721,2021-07,31567.0
GM1721,2021-08,31612.0
GM1721,2021-09,31657.0
GM1721,2021-10,31681.0
GM1721,2021-11,31698.0
GM1721,2021-12,31715.0
GM1721,2022-01,31777.0
GM1721,2022-02,31799.0
GM1721,2022-03,31855.0
GM1721,2022-04,31897.0
GM1721,2022-05,32023.0
GM1721,2022-06,32113.0
GM1721,2022-07,32112.0
GM1721,2022-08,32159.0
GM1721,2022-09,32175.0
GM1721,2022-10,32205.0
GM1721,2022-11,32240.0
GM1721,2022-12,32263.0
GM1721,2023-01,32278.0
GM1721,2023-02,32282.0
GM1721,2023-03,32297.0
GM1721,2023-04,32329.0
GM1721,2023-05,32338.0
GM1721,2023-06,32344.0
GM1721,2023-07,32348.0
GM1721,2023-08,32362.0
GM1721,2023-09,32363.0
GM0568,2002-01,12761.0
GM0568,2002-02,12748.0
GM0568,2002-03,12734.0
GM0568,2002-04,12722.0
GM0568,2002-05,12693.0
GM0568,2002-06,12715.0
GM0568,2002-07,12719.0
GM0568,2002-08,12701.0
GM0568,2002-09,12692.0
GM0568,2002-10,12694.0
GM0568,2002-11,12705.0
GM0568,2002-12,12712.0
GM0568,2003-01,12703.0
GM0568,2003-02,12685.0
GM0568,2003-03,12671.0
GM0568,2003-04,12670.0
GM0568,2003-05,12669.0
GM0568,2003-06,12675.0
GM0568,2003-07,12690.0
GM0568,2003-08,12700.0
GM0568,2003-09,12667.0
GM0568,2003-10,12674.0
GM0568,2003-11,12656.0
GM0568,2003-12,12684.0
GM0568,2004-01,12694.0
GM0568,2004-02,12658.0
GM0568,2004-03,12678.0
GM0568,2004-04,12653.0
GM0568,2004-05,12641.0
GM0568,2004-06,12648.0
GM0568,2004-07,12628.0
GM0568,2004-08,12633.0
GM0568,2004-09,12624.0
GM0568,2004-10,12612.0
GM0568,2004-11,12635.0
GM0568,2004-12,12650.0
GM0568,2005-01,12653.0
GM0568,2005-02,12653.0
GM0568,2005-03,12633.0
GM0568,2005-04,12644.0
GM0568,2005-05,12653.0
GM0568,2005-06,12657.0
GM0568,2005-07,12652.0
GM0568,2005-08,12668.0
GM0568,2005-09,12685.0
GM0568,2005-10,12669.0
GM0568,2005-11,12670.0
GM0568,2005-12,12673.0
GM0568,2006-01,12666.0
GM0568,2006-02,12662.0
GM0568,2006-03,12666.0
GM0568,2006-04,12652.0
GM0568,2006-05,12650.0
GM0568,2006-06,12653.0
GM0568,2006-07,12663.0
GM0568,2006-08,12655.0
GM0568,2006-09,12664.0
GM0568,2006-10,12682.0
GM0568,2006-11,12675.0
GM0568,2006-12,12669.0
GM0568,2007-01,12638.0
GM0568,2007-02,12612.0
GM0568,2007-03,12587.0
GM0568,2007-04,12576.0
GM0568,2007-05,12585.0
GM0568,2007-06,12581.0
GM0568,2007-07,12590.0
GM0568,2007-08,12566.0
GM0568,2007-09,12549.0
GM0568,2007-10,12544.0
GM0568,2007-11,12552.0
GM0568,2007-12,12540.0
GM0568,2008-01,12527.0
GM0568,2008-02,12537.0
GM0568,2008-03,12554.0
GM0568,2008-04,12556.0
GM0568,2008-05,12564.0
GM0568,2008-06,12579.0
GM0568,2008-07,12571.0
GM0568,2008-08,12561.0
GM0568,2008-09,12547.0
GM0568,2008-10,12542.0
GM0568,2008-11,12545.0
GM0568,2008-12,12545.0
GM0568,2009-01,12550.0
GM0568,2009-02,12550.0
GM0568,2009-03,12522.0
GM0568,2009-04,12513.0
GM0568,2009-05,12499.0
GM0568,2009-06,12521.0
GM0568,2009-07,12512.0
GM0568,2009-08,12497.0
GM0568,2009-09,12476.0
GM0568,2009-10,12468.0
GM0568,2009-11,12450.0
GM0568,2009-12,12455.0
GM0568,2010-01,12452.0
GM0568,2010-02,12440.0
GM0568,2010-03,12432.0
GM0568,2010-04,12433.0
GM0568,2010-05,12434.0
GM0568,2010-06,12455.0
GM0568,2010-07,12447.0
GM0568,2010-08,12432.0
GM0568,2010-09,12430.0
GM0568,2010-10,12416.0
GM0568,2010-11,12400.0
GM0568,2010-12,12404.0
GM0568,2011-01,12417.0
GM0568,2011-02,12408.0
GM0568,2011-03,12402.0
GM0568,2011-04,12411.0
GM0568,2011-05,12412.0
GM0568,2011-06,12417.0
GM0568,2011-07,12448.0
GM0568,2011-08,12450.0
GM0568,2011-09,12436.0
GM0568,2011-10,12431.0
GM0568,2011-11,12435.0
GM0568,2011-12,12426.0
GM0568,2012-01,12403.0
GM0568,2012-02,12381.0
GM0568,2012-03,12373.0
GM0568,2012-04,12369.0
GM0568,2012-05,12373.0
GM0568,2012-06,12372.0
GM0568,2012-07,12379.0
GM0568,2012-08,12382.0
GM0568,2012-09,12398.0
GM0568,2012-10,12390.0
GM0568,2012-11,12400.0
GM0568,2012-12,12398.0
GM0568,2013-01,12399.0
GM0568,2013-02,12405.0
GM0568,2013-03,12395.0
GM0568,2013-04,12400.0
GM0568,2013-05,12414.0
GM0568,2013-06,12404.0
GM0568,2013-07,12400.0
GM0568,2013-08,12398.0
GM0568,2013-09,12400.0
GM0568,2013-10,12395.0
GM0568,2013-11,12389.0
GM0568,2013-12,12368.0
GM0568,2014-01,12370.0
GM0568,2014-02,12379.0
GM0568,2014-03,12378.0
GM0568,2014-04,12378.0
GM0568,2014-05,12380.0
GM0568,2014-06,12376.0
GM0568,2014-07,12349.0
GM0568,2014-08,12329.0
GM0568,2014-09,12324.0
GM0568,2014-10,12303.0
GM0568,2014-11,12292.0
GM0568,2014-12,12381.0
GM0568,2015-01,
GM0568,2015-02,
GM0568,2015-03,
GM0568,2015-04,
GM0568,2015-05,
GM0568,2015-06,
GM0568,2015-07,
GM0568,2015-08,
GM0568,2015-09,
GM0568,2015-10,
GM0568,2015-11,
GM0568,2015-12,
GM0568,2016-01,
GM0568,2016-02,
GM0568,2016-03,
GM0568,2016-04,
GM0568,2016-05,
GM0568,2016-06,
GM0568,2016-07,
GM0568,2016-08,
GM0568,2016-09,
GM0568,2016-10,
GM0568,2016-11,
GM0568,2016-12,
GM0568,2017-01,
GM0568,2017-02,
GM0568,2017-03,
GM0568,2017-04,
GM0568,2017-05,
GM0568,2017-06,
GM0568,2017-07,
GM0568,2017-08,
GM0568,2017-09,
GM0568,2017-10,
GM0568,2017-11,
GM0568,2017-12,
GM0568,2018-01,
GM0568,2018-02,
GM0568,2018-03,
GM0568,2018-04,
GM0568,2018-05,
GM0568,2018-06,
GM0568,2018-07,
GM0568,2018-08,
GM0568,2018-09,
GM0568,2018-10,
GM0568,2018-11,
GM0568,2018-12,
GM0568,2019-01,
GM0568,2019-02,
GM0568,2019-03,
GM0568,2019-04,
GM0568,2019-05,
GM0568,2019-06,
GM0568,2019-07,
GM0568,2019-08,
GM0568,2019-09,
GM0568,2019-10,
GM0568,2019-11,
GM0568,2019-12,
GM0568,2020-01,
GM0568,2020-02,
GM0568,2020-03,
GM0568,2020-04,
GM0568,2020-05,
GM0568,2020-06,
GM0568,2020-07,
GM0568,2020-08,
GM0568,2020-09,
GM0568,2020-10,
GM0568,2020-11,
GM0568,2020-12,
GM0568,2021-01,
GM0568,2021-02,
GM0568,2021-03,
GM0568,2021-04,
GM0568,2021-05,
GM0568,2021-06,
GM0568,2021-07,
GM0568,2021-08,
GM0568,2021-09,
GM0568,2021-10,
GM0568,2021-11,
GM0568,2021-12,
GM0568,2022-01,
GM0568,2022-02,
GM0568,2022-03,
GM0568,2022-04,
GM0568,2022-05,
GM0568,2022-06,
GM0568,2022-07,
GM0568,2022-08,
GM0568,2022-09,
GM0568,2022-10,
GM0568,2022-11,
GM0568,2022-12,
GM0568,2023-01,
GM0568,2023-02,
GM0568,2023-03,
GM0568,2023-04,
GM0568,2023-05,
GM0568,2023-06,
GM0568,2023-07,
GM0568,2023-08,
GM0568,2023-09,
GM0753,2002-01,27486.0
GM0753,2002-02,27505.0
GM0753,2002-03,27554.0
GM0753,2002-04,27638.0
GM0753,2002-05,27692.0
GM0753,2002-06,27737.0
GM0753,2002-07,27832.0
GM0753,2002-08,27927.0
GM0753,2002-09,27983.0
GM0753,2002-10,28117.0
GM0753,2002-11,28183.0
GM0753,2002-12,28244.0
GM0753,2003-01,28287.0
GM0753,2003-02,28331.0
GM0753,2003-03,28384.0
GM0753,2003-04,28392.0
GM0753,2003-05,28411.0
GM0753,2003-06,28433.0
GM0753,2003-07,28442.0
GM0753,2003-08,28444.0
GM0753,2003-09,28503.0
GM0753,2003-10,28539.0
GM0753,2003-11,28591.0
GM0753,2003-12,28658.0
GM0753,2004-01,28695.0
GM0753,2004-02,28739.0
GM0753,2004-03,28765.0
GM0753,2004-04,28783.0
GM0753,2004-05,28819.0
GM0753,2004-06,28829.0
GM0753,2004-07,28835.0
GM0753,2004-08,28863.0
GM0753,2004-09,28878.0
GM0753,2004-10,28889.0
GM0753,2004-11,28911.0
GM0753,2004-12,28925.0
GM0753,2005-01,28901.0
GM0753,2005-02,28920.0
GM0753,2005-03,28910.0
GM0753,2005-04,28920.0
GM0753,2005-05,28928.0
GM0753,2005-06,28937.0
GM0753,2005-07,28950.0
GM0753,2005-08,28967.0
GM0753,2005-09,28955.0
GM0753,2005-10,28993.0
GM0753,2005-11,28998.0
GM0753,2005-12,29026.0
GM0753,2006-01,29014.0
GM0753,2006-02,29007.0
GM0753,2006-03,29007.0
GM0753,2006-04,29012.0
GM0753,2006-05,29044.0
GM0753,2006-06,29042.0
GM0753,2006-07,29009.0
GM0753,2006-08,29000.0
GM0753,2006-09,29023.0
GM0753,2006-10,29036.0
GM0753,2006-11,29019.0
GM0753,2006-12,29006.0
GM0753,2007-01,29025.0
GM0753,2007-02,29058.0
GM0753,2007-03,29061.0
GM0753,2007-04,29052.0
GM0753,2007-05,29041.0
GM0753,2007-06,29072.0
GM0753,2007-07,29089.0
GM0753,2007-08,29109.0
GM0753,2007-09,29105.0
GM0753,2007-10,29114.0
GM0753,2007-11,29105.0
GM0753,2007-12,29089.0
GM0753,2008-01,29087.0
GM0753,2008-02,29084.0
GM0753,2008-03,29037.0
GM0753,2008-04,29052.0
GM0753,2008-05,29058.0
GM0753,2008-06,29097.0
GM0753,2008-07,29084.0
GM0753,2008-08,29036.0
GM0753,2008-09,29044.0
GM0753,2008-10,29016.0
GM0753,2008-11,29009.0
GM0753,2008-12,29017.0
GM0753,2009-01,28996.0
GM0753,2009-02,29000.0
GM0753,2009-03,28984.0
GM0753,2009-04,28946.0
GM0753,2009-05,28967.0
GM0753,2009-06,28985.0
GM0753,2009-07,28979.0
GM0753,2009-08,28992.0
GM0753,2009-09,28954.0
GM0753,2009-10,28958.0
GM0753,2009-11,28929.0
GM0753,2009-12,28953.0
GM0753,2010-01,28928.0
GM0753,2010-02,28890.0
GM0753,2010-03,28897.0
GM0753,2010-04,28893.0
GM0753,2010-05,28912.0
GM0753,2010-06,28899.0
GM0753,2010-07,28913.0
GM0753,2010-08,28883.0
GM0753,2010-09,28862.0
GM0753,2010-10,28857.0
GM0753,2010-11,28822.0
GM0753,2010-12,28810.0
GM0753,2011-01,28786.0
GM0753,2011-02,28797.0
GM0753,2011-03,28784.0
GM0753,2011-04,28817.0
GM0753,2011-05,28807.0
GM0753,2011-06,28804.0
GM0753,2011-07,28772.0
GM0753,2011-08,28742.0
GM0753,2011-09,28736.0
GM0753,2011-10,28737.0
GM0753,2011-11,28732.0
GM0753,2011-12,28696.0
GM0753,2012-01,28674.0
GM0753,2012-02,28691.0
GM0753,2012-03,28685.0
GM0753,2012-04,28672.0
GM0753,2012-05,28659.0
GM0753,2012-06,28650.0
GM0753,2012-07,28662.0
GM0753,2012-08,28647.0
GM0753,2012-09,28644.0
GM0753,2012-10,28644.0
GM0753,2012-11,28648.0
GM0753,2012-12,28637.0
GM0753,2013-01,28609.0
GM0753,2013-02,28630.0
GM0753,2013-03,28626.0
GM0753,2013-04,28643.0
GM0753,2013-05,28628.0
GM0753,2013-06,28614.0
GM0753,2013-07,28616.0
GM0753,2013-08,28605.0
GM0753,2013-09,28611.0
GM0753,2013-10,28608.0
GM0753,2013-11,28583.0
GM0753,2013-12,28617.0
GM0753,2014-01,28607.0
GM0753,2014-02,28620.0
GM0753,2014-03,28629.0
GM0753,2014-04,28636.0
GM0753,2014-05,28677.0
GM0753,2014-06,28690.0
GM0753,2014-07,28723.0
GM0753,2014-08,28734.0
GM0753,2014-09,28719.0
GM0753,2014-10,28712.0
GM0753,2014-11,28718.0
GM0753,2014-12,28737.0
GM0753,2015-01,28759.0
GM0753,2015-02,28770.0
GM0753,2015-03,28795.0
GM0753,2015-04,28798.0
GM0753,2015-05,28821.0
GM0753,2015-06,28843.0
GM0753,2015-07,28894.0
GM0753,2015-08,28885.0
GM0753,2015-09,28913.0
GM0753,2015-10,28955.0
GM0753,2015-11,28952.0
GM0753,2015-12,28976.0
GM0753,2016-01,28960.0
GM0753,2016-02,28951.0
GM0753,2016-03,28936.0
GM0753,2016-04,28949.0
GM0753,2016-05,28956.0
GM0753,2016-06,28992.0
