Perioden,Title,PersonenMetUitgesprokenSchuldsanering_1
2017,Teylingen,15.0
2017,Tholen,30.0
2017,Tiel,135.0
2017,Tilburg,285.0
2017,Tubbergen,15.0
2017,Twenterand,100.0
2017,Tynaarlo,45.0
2017,Tytsjerksteradiel,60.0
2017,Ubbergen,0.0
2017,Uden,35.0
2017,Uitgeest,15.0
2017,Uithoorn,45.0
2017,Urk,15.0
2017,Utrecht (gemeente),290.0
2017,Utrechtse Heuvelrug,25.0
2017,Vaals,25.0
2017,Valkenburg aan de Geul,25.0
2017,Valkenswaard,40.0
2017,Veendam,115.0
2017,Veenendaal,125.0
2017,Veere,20.0
2017,Veghel,0.0
2017,Veldhoven,20.0
2017,Velsen,155.0
2017,Venlo,195.0
2017,Venray,35.0
2017,Vianen,25.0
2017,Vijfheerenlanden,0.0
2017,Vlaardingen,235.0
2017,Vlagtwedde,70.0
2017,Vlieland,0.0
2017,Vlissingen,85.0
2017,Vlist,0.0
2017,Voerendaal,10.0
2017,Voorschoten,20.0
2017,Voorst,15.0
2017,Vught,20.0
2017,Waadhoeke,0.0
2017,Waalre,10.0
2017,Waalwijk,75.0
2017,Waddinxveen,45.0
2017,Wageningen,45.0
2017,Wassenaar,15.0
2017,Waterland,15.0
2017,Weert,115.0
2017,Weesp,35.0
2017,Werkendam,25.0
2017,West Betuwe,0.0
2017,West Maas en Waal,40.0
2017,Westerkwartier,0.0
2017,Westerveld,35.0
2017,Westervoort,65.0
2017,Westerwolde,0.0
2017,Westland,115.0
2017,Weststellingwerf,60.0
2017,Westvoorne,15.0
2017,Wierden,30.0
2017,Wieringen,0.0
2017,Wieringermeer,0.0
2017,Wijchen,65.0
2017,Wijdemeren,20.0
2017,Wijk bij Duurstede,20.0
2017,Winsum,35.0
2017,Winterswijk,50.0
2017,Woensdrecht,30.0
2017,Woerden,30.0
2017,Wormerland,20.0
2017,Woudenberg,10.0
2017,Woudrichem,15.0
2017,Zaanstad,360.0
2017,Zaltbommel,25.0
2017,Zandvoort,45.0
2017,Zederik,10.0
2017,Zeevang,0.0
2017,Zeewolde,25.0
2017,Zeist,80.0
2017,Zevenaar,40.0
2017,Zijpe,0.0
2017,Zoetermeer,235.0
2017,Zoeterwoude,0.0
2017,Zuidhorn,30.0
2017,Zuidplas,35.0
2017,Zundert,15.0
2017,Zutphen,70.0
2017,Zwartewaterland,40.0
2017,Zwijndrecht,65.0
2017,Zwolle,185.0
2017,het Bildt,30.0
2018,'s-Gravenhage (gemeente),645.0
2018,'s-Hertogenbosch,150.0
2018,Aa en Hunze,45.0
2018,Aalburg,10.0
2018,Aalsmeer,20.0
2018,Aalten,35.0
2018,Achtkarspelen,60.0
2018,Alblasserdam,20.0
2018,Albrandswaard,20.0
2018,Alkmaar,120.0
2018,Almelo,190.0
2018,Almere,595.0
2018,Alphen aan den Rijn,90.0
2018,Alphen-Chaam,10.0
2018,Altena,0.0
2018,Ameland,0.0
2018,Amersfoort,140.0
2018,Amstelveen,55.0
2018,Amsterdam,1395.0
2018,Anna Paulowna,0.0
2018,Apeldoorn,230.0
2018,Appingedam,45.0
2018,Arnhem,320.0
2018,Assen,140.0
2018,Asten,0.0
2018,Baarle-Nassau,10.0
2018,Baarn,35.0
2018,Barendrecht,45.0
2018,Barneveld,25.0
2018,Bedum,20.0
2018,Beek (L.),25.0
2018,Beekdaelen,0.0
2018,Beemster,10.0
2018,Beesel,25.0
2018,Bellingwedde,0.0
2018,Berg en Dal,50.0
2018,Bergambacht,0.0
2018,Bergeijk,0.0
2018,Bergen (L.),25.0
2018,Bergen (NH.),15.0
2018,Bergen op Zoom,120.0
2018,Berkelland,70.0
2018,Bernheze,15.0
2018,Bernisse,0.0
2018,Best,10.0
2018,Beuningen,10.0
2018,Beverwijk,75.0
2018,Binnenmaas,35.0
2018,Bladel,0.0
2018,Blaricum,0.0
2018,Bloemendaal,10.0
2018,Boarnsterhim,0.0
2018,Bodegraven-Reeuwijk,25.0
2018,Boekel,10.0
2018,Borger-Odoorn,65.0
2018,Borne,40.0
2018,Borsele,30.0
2018,Boskoop,0.0
2018,Boxmeer,20.0
2018,Boxtel,20.0
2018,Breda,170.0
2018,Brielle,15.0
2018,Bronckhorst,45.0
2018,Brummen,15.0
2018,Brunssum,105.0
2018,Bunnik,0.0
2018,Bunschoten,25.0
2018,Buren,45.0
2018,Bussum,0.0
2018,Capelle aan den IJssel,170.0
2018,Castricum,10.0
2018,Coevorden,65.0
2018,Cranendonck,25.0
2018,Cromstrijen,10.0
2018,Cuijk,45.0
2018,Culemborg,15.0
2018,Dalfsen,25.0
2018,Dantumadiel,20.0
2018,De Bilt,25.0
2018,De Friese Meren,0.0
2018,De Fryske Marren,75.0
2018,De Marne,25.0
2018,De Ronde Venen,15.0
2018,De Wolden,30.0
2018,Delft,125.0
2018,Delfzijl,115.0
2018,Den Helder,130.0
2018,Deurne,20.0
2018,Deventer,140.0
2018,Diemen,45.0
2018,Dinkelland,20.0
2018,Dirksland,0.0
2018,Doesburg,30.0
2018,Doetinchem,105.0
2018,Dongen,40.0
2018,Dongeradeel,40.0
2018,Dordrecht,215.0
2018,Drechterland,15.0
2018,Drimmelen,25.0
2018,Dronten,55.0
2018,Druten,25.0
2018,Duiven,65.0
2018,Echt-Susteren,35.0
2018,Edam-Volendam,20.0
2018,Ede,130.0
2018,Eemnes,10.0
2018,Eemsmond,40.0
2018,Eersel,0.0
2018,Eijsden-Margraten,15.0
2018,Eindhoven,125.0
2018,Elburg,15.0
2018,Emmen,295.0
2018,Enkhuizen,35.0
2018,Enschede,455.0
2018,Epe,25.0
2018,Ermelo,15.0
2018,Etten-Leur,50.0
2018,Ferwerderadiel,10.0
2018,Franekeradeel,0.0
2018,Gaasterlân-Sleat,0.0
2018,Geertruidenberg,35.0
2018,Geldermalsen,20.0
2018,Geldrop-Mierlo,35.0
2018,Gemert-Bakel,15.0
2018,Gennep,20.0
2018,Giessenlanden,10.0
2018,Gilze en Rijen,35.0
2018,Goedereede,0.0
2018,Goeree-Overflakkee,75.0
2018,Goes,20.0
2018,Goirle,25.0
2018,Gooise Meren,60.0
2018,Gorinchem,60.0
2018,Gouda,75.0
2018,Graafstroom,0.0
2018,Graft-De Rijp,0.0
2018,Grave,15.0
2018,Groesbeek,0.0
2018,Groningen (gemeente),450.0
2018,Grootegast,20.0
2018,Gulpen-Wittem,25.0
2018,Haaksbergen,20.0
2018,Haaren,10.0
2018,Haarlem,230.0
2018,Haarlemmerliede en Spaarnwoude,0.0
2018,Haarlemmermeer,140.0
2018,Halderberge,50.0
2018,Hardenberg,95.0
2018,Harderwijk,50.0
2018,Hardinxveld-Giessendam,10.0
2018,Haren,15.0
2018,Harenkarspel,0.0
2018,Harlingen,30.0
2018,Hattem,0.0
2018,Heemskerk,40.0
2018,Heemstede,20.0
2018,Heerde,30.0
2018,Heerenveen,75.0
2018,Heerhugowaard,45.0
2018,Heerlen,355.0
2018,Heeze-Leende,10.0
2018,Heiloo,0.0
2018,Hellendoorn,35.0
2018,Hellevoetsluis,55.0
2018,Helmond,95.0
2018,Hendrik-Ido-Ambacht,15.0
2018,Hengelo (O.),145.0
2018,Het Hogeland,0.0
2018,Heumen,15.0
2018,Heusden,45.0
2018,Hillegom,15.0
2018,Hilvarenbeek,10.0
2018,Hilversum,130.0
2018,Hoeksche Waard,0.0
2018,Hof van Twente,55.0
2018,Hollands Kroon,50.0
2018,Hoogeveen,115.0
2018,Hoogezand-Sappemeer,0.0
2018,Hoorn,120.0
2018,Horst aan de Maas,20.0
2018,Houten,25.0
2018,Huizen,60.0
2018,Hulst,20.0
2018,IJsselstein,35.0
2018,Kaag en Braassem,20.0
2018,Kampen,75.0
2018,Kapelle,0.0
2018,Katwijk,65.0
2018,Kerkrade,165.0
2018,Koggenland,20.0
2018,Kollumerland en Nieuwkruisland,20.0
2018,Korendijk,10.0
2018,Krimpen aan den IJssel,30.0
2018,Krimpenerwaard,20.0
2018,Laarbeek,10.0
2018,Landerd,10.0
2018,Landgraaf,85.0
2018,Landsmeer,10.0
2018,Langedijk,20.0
2018,Lansingerland,35.0
2018,Laren (NH.),10.0
2018,Leek,40.0
2018,Leerdam,35.0
2018,Leeuwarden,260.0
2018,Leeuwarderadeel,0.0
2018,Leiden,65.0
2018,Leiderdorp,15.0
2018,Leidschendam-Voorburg,60.0
2018,Lelystad,155.0
2018,Lemsterland,0.0
2018,Leudal,35.0
2018,Leusden,15.0
2018,Liesveld,0.0
2018,Lingewaal,0.0
2018,Lingewaard,45.0
2018,Lisse,0.0
2018,Littenseradiel,0.0
2018,Lochem,45.0
2018,Loon op Zand,15.0
2018,Lopik,0.0
2018,Loppersum,25.0
2018,Losser,40.0
2018,Maasdonk,0.0
2018,Maasdriel,15.0
2018,Maasgouw,20.0
2018,Maassluis,65.0
2018,Maastricht,265.0
2018,Marum,10.0
2018,Medemblik,60.0
2018,Meerssen,15.0
2018,Meierijstad,65.0
2018,Menameradiel,0.0
2018,Menterwolde,0.0
2018,Meppel,55.0
2018,Middelburg (Z.),95.0
2018,Middelharnis,0.0
2018,Midden-Delfland,15.0
2018,Midden-Drenthe,55.0
2018,Midden-Groningen,185.0
2018,Mill en Sint Hubert,0.0
2018,Millingen aan de Rijn,0.0
2018,Moerdijk,45.0
2018,Molenlanden,0.0
2018,Molenwaard,10.0
2018,Montferland,100.0
2018,Montfoort,0.0
2018,Mook en Middelaar,0.0
2018,Muiden,0.0
2018,Naarden,0.0
2018,Neder-Betuwe,35.0
2018,Nederlek,0.0
2018,Nederweert,15.0
2018,Neerijnen,10.0
2018,Niedorp,0.0
2018,Nieuw-Lekkerland,0.0
2018,Nieuwegein,85.0
2018,Nieuwkoop,10.0
2018,Nijkerk,35.0
2018,Nijmegen,190.0
2018,Nissewaard,205.0
2018,Noardeast-Fryslân,0.0
2018,Noord-Beveland,10.0
2018,Noordenveld,55.0
2018,Noordoostpolder,70.0
2018,Noordwijk,15.0
2018,Noordwijkerhout,0.0
2018,"Nuenen, Gerwen en Nederwetten",10.0
2018,Nunspeet,20.0
2018,Nuth,20.0
2018,Oegstgeest,10.0
2018,Oirschot,0.0
2018,Oisterwijk,30.0
2018,Oldambt,175.0
2018,Oldebroek,15.0
2018,Oldenzaal,65.0
2018,Olst-Wijhe,15.0
2018,Ommen,20.0
2018,Onderbanken,15.0
2018,Oost Gelre,30.0
2018,Oosterhout,95.0
2018,Oostflakkee,0.0
2018,Ooststellingwerf,35.0
2018,Oostzaan,10.0
2018,Opmeer,15.0
2018,Opsterland,50.0
2018,Oss,80.0
2018,Oud-Beijerland,25.0
2018,Oude IJsselstreek,95.0
2018,Ouder-Amstel,10.0
2018,Ouderkerk,0.0
2018,Oudewater,0.0
2018,Overbetuwe,40.0
2018,Papendrecht,30.0
2018,Peel en Maas,25.0
2018,Pekela,60.0
2018,Pijnacker-Nootdorp,25.0
2018,Purmerend,175.0
2018,Putten,25.0
2018,Raalte,35.0
2018,Reimerswaal,25.0
2018,Renkum,50.0
2018,Renswoude,0.0
2018,Reusel-De Mierden,0.0
2018,Rheden,90.0
2018,Rhenen,20.0
2018,Ridderkerk,65.0
2018,Rijnwaarden,0.0
2018,Rijnwoude,0.0
2018,Rijssen-Holten,70.0
2018,Rijswijk (ZH.),80.0
2018,Roerdalen,25.0
2018,Roermond,120.0
2018,Roosendaal,145.0
2018,Rotterdam,1210.0
2018,Rozendaal,0.0
2018,Rucphen,30.0
2018,Schagen,50.0
2018,Schermer,0.0
2018,Scherpenzeel,0.0
2018,Schiedam,185.0
2018,Schiermonnikoog,0.0
2018,Schijndel,0.0
2018,Schinnen,15.0
2018,Schoonhoven,0.0
2018,Schouwen-Duiveland,40.0
2018,Simpelveld,20.0
2018,Sint Anthonis,0.0
2018,Sint-Michielsgestel,15.0
2018,Sint-Oedenrode,0.0
2018,Sittard-Geleen,295.0
2018,Skarsterlân,0.0
2018,Sliedrecht,25.0
2018,Slochteren,0.0
2018,Sluis,0.0
2018,Smallingerland,95.0
2018,Soest,60.0
2018,Someren,10.0
2018,Son en Breugel,0.0
2018,Spijkenisse,0.0
2018,Stadskanaal,160.0
2018,Staphorst,0.0
2018,Stede Broec,25.0
2018,Steenbergen,35.0
2018,Steenwijkerland,70.0
2018,Stein (L.),30.0
2018,Stichtse Vecht,40.0
2018,Strijen,10.0
2018,Súdwest-Fryslân,105.0
2018,Ten Boer,10.0
2018,Terneuzen,50.0
2018,Terschelling,0.0
2018,Texel,0.0
2018,Teylingen,10.0
2018,Tholen,15.0
2018,Tiel,95.0
2018,Tilburg,265.0
2018,Tubbergen,15.0
2018,Twenterand,75.0
2018,Tynaarlo,35.0
2018,Tytsjerksteradiel,40.0
2018,Ubbergen,0.0
2018,Uden,25.0
2018,Uitgeest,10.0
2018,Uithoorn,30.0
2018,Urk,15.0
2018,Utrecht (gemeente),210.0
2018,Utrechtse Heuvelrug,30.0
2018,Vaals,20.0
2018,Valkenburg aan de Geul,20.0
2018,Valkenswaard,35.0
2018,Veendam,115.0
2018,Veenendaal,90.0
2018,Veere,15.0
2018,Veghel,0.0
2018,Veldhoven,25.0
2018,Velsen,120.0
2018,Venlo,150.0
2018,Venray,30.0
2018,Vianen,15.0
2018,Vijfheerenlanden,0.0
2018,Vlaardingen,190.0
2018,Vlagtwedde,0.0
2018,Vlieland,0.0
2018,Vlissingen,90.0
2018,Vlist,0.0
2018,Voerendaal,15.0
2018,Voorschoten,20.0
2018,Voorst,15.0
2018,Vught,15.0
2018,Waadhoeke,80.0
2018,Waalre,10.0
2018,Waalwijk,60.0
2018,Waddinxveen,30.0
2018,Wageningen,55.0
2018,Wassenaar,15.0
2018,Waterland,10.0
2018,Weert,80.0
2018,Weesp,25.0
2018,Werkendam,30.0
2018,West Betuwe,0.0
2018,West Maas en Waal,20.0
2018,Westerkwartier,0.0
2018,Westerveld,20.0
2018,Westervoort,50.0
2018,Westerwolde,95.0
2018,Westland,100.0
2018,Weststellingwerf,45.0
2018,Westvoorne,10.0
2018,Wierden,25.0
2018,Wieringen,0.0
2018,Wieringermeer,0.0
2018,Wijchen,45.0
2018,Wijdemeren,20.0
2018,Wijk bij Duurstede,20.0
2018,Winsum,25.0
2018,Winterswijk,45.0
2018,Woensdrecht,30.0
2018,Woerden,20.0
2018,Wormerland,15.0
2018,Woudenberg,10.0
2018,Woudrichem,10.0
2018,Zaanstad,295.0
2018,Zaltbommel,15.0
2018,Zandvoort,35.0
2018,Zederik,15.0
2018,Zeevang,0.0
2018,Zeewolde,20.0
2018,Zeist,75.0
2018,Zevenaar,110.0
2018,Zijpe,0.0
2018,Zoetermeer,200.0
2018,Zoeterwoude,0.0
2018,Zuidhorn,15.0
2018,Zuidplas,40.0
2018,Zundert,10.0
2018,Zutphen,60.0
2018,Zwartewaterland,35.0
2018,Zwijndrecht,70.0
2018,Zwolle,180.0
2018,het Bildt,0.0
2019,'s-Gravenhage (gemeente),505.0
2019,'s-Hertogenbosch,115.0
2019,Aa en Hunze,35.0
2019,Aalburg,0.0
2019,Aalsmeer,15.0
2019,Aalten,30.0
2019,Achtkarspelen,35.0
2019,Alblasserdam,20.0
2019,Albrandswaard,15.0
2019,Alkmaar,100.0
2019,Almelo,160.0
2019,Almere,430.0
2019,Alphen aan den Rijn,65.0
2019,Alphen-Chaam,10.0
2019,Altena,35.0
2019,Ameland,0.0
2019,Amersfoort,110.0
2019,Amstelveen,45.0
2019,Amsterdam,1035.0
2019,Anna Paulowna,0.0
2019,Apeldoorn,175.0
2019,Appingedam,45.0
2019,Arnhem,285.0
2019,Assen,100.0
2019,Asten,0.0
2019,Baarle-Nassau,10.0
2019,Baarn,25.0
2019,Barendrecht,30.0
2019,Barneveld,15.0
2019,Bedum,0.0
2019,Beek (L.),20.0
2019,Beekdaelen,55.0
2019,Beemster,0.0
2019,Beesel,20.0
2019,Bellingwedde,0.0
2019,Berg en Dal,35.0
2019,Bergambacht,0.0
2019,Bergeijk,0.0
2019,Bergen (L.),15.0
2019,Bergen (NH.),15.0
2019,Bergen op Zoom,100.0
2019,Berkelland,65.0
2019,Bernheze,15.0
2019,Bernisse,0.0
2019,Best,10.0
2019,Beuningen,10.0
2019,Beverwijk,55.0
2019,Binnenmaas,0.0
2019,Bladel,0.0
2019,Blaricum,0.0
2019,Bloemendaal,10.0
2019,Boarnsterhim,0.0
2019,Bodegraven-Reeuwijk,15.0
2019,Boekel,0.0
2019,Borger-Odoorn,55.0
2019,Borne,30.0
2019,Borsele,20.0
2019,Boskoop,0.0
2019,Boxmeer,15.0
2019,Boxtel,15.0
2019,Breda,115.0
2019,Brielle,10.0
2019,Bronckhorst,35.0
2019,Brummen,15.0
2019,Brunssum,80.0
2019,Bunnik,0.0
2019,Bunschoten,15.0
2019,Buren,40.0
2019,Bussum,0.0
2019,Capelle aan den IJssel,130.0
2019,Castricum,15.0
2019,Coevorden,40.0
2019,Cranendonck,15.0
2019,Cromstrijen,0.0
2019,Cuijk,30.0
2019,Culemborg,10.0
2019,Dalfsen,25.0
2019,Dantumadiel,15.0
2019,De Bilt,20.0
2019,De Friese Meren,0.0
2019,De Fryske Marren,60.0
2019,De Marne,0.0
2019,De Ronde Venen,20.0
2019,De Wolden,15.0
2019,Delft,80.0
2019,Delfzijl,100.0
2019,Den Helder,115.0
2019,Deurne,15.0
2019,Deventer,130.0
2019,Diemen,35.0
2019,Dinkelland,10.0
2019,Dirksland,0.0
2019,Doesburg,25.0
2019,Doetinchem,85.0
2019,Dongen,45.0
2019,Dongeradeel,0.0
2019,Dordrecht,190.0
2019,Drechterland,15.0
2019,Drimmelen,20.0
2019,Dronten,40.0
2019,Druten,20.0
2019,Duiven,50.0
2019,Echt-Susteren,25.0
2019,Edam-Volendam,10.0
2019,Ede,100.0
2019,Eemnes,10.0
2019,Eemsmond,0.0
2019,Eersel,0.0
2019,Eijsden-Margraten,10.0
2019,Eindhoven,80.0
2019,Elburg,15.0
2019,Emmen,250.0
2019,Enkhuizen,25.0
2019,Enschede,345.0
2019,Epe,20.0
2019,Ermelo,20.0
2019,Etten-Leur,45.0
2019,Ferwerderadiel,0.0
2019,Franekeradeel,0.0
2019,Gaasterlân-Sleat,0.0
2019,Geertruidenberg,30.0
2019,Geldermalsen,0.0
2019,Geldrop-Mierlo,25.0
2019,Gemert-Bakel,10.0
2019,Gennep,15.0
2019,Giessenlanden,0.0
2019,Gilze en Rijen,25.0
2019,Goedereede,0.0
2019,Goeree-Overflakkee,55.0
2019,Goes,25.0
2019,Goirle,25.0
2019,Gooise Meren,40.0
2019,Gorinchem,45.0
2019,Gouda,60.0
2019,Graafstroom,0.0
2019,Graft-De Rijp,0.0
2019,Grave,10.0
2019,Groesbeek,0.0
2019,Groningen (gemeente),365.0
2019,Grootegast,0.0
2019,Gulpen-Wittem,20.0
2019,Haaksbergen,20.0
2019,Haaren,10.0
2019,Haarlem,175.0
2019,Haarlemmerliede en Spaarnwoude,0.0
2019,Haarlemmermeer,125.0
2019,Halderberge,40.0
2019,Hardenberg,85.0
2019,Harderwijk,50.0
2019,Hardinxveld-Giessendam,10.0
2019,Haren,0.0
2019,Harenkarspel,0.0
2019,Harlingen,25.0
2019,Hattem,0.0
2019,Heemskerk,15.0
2019,Heemstede,10.0
2019,Heerde,25.0
2019,Heerenveen,50.0
2019,Heerhugowaard,40.0
2019,Heerlen,280.0
2019,Heeze-Leende,0.0
2019,Heiloo,10.0
2019,Hellendoorn,25.0
2019,Hellevoetsluis,50.0
2019,Helmond,85.0
2019,Hendrik-Ido-Ambacht,15.0
2019,Hengelo (O.),125.0
2019,Het Hogeland,100.0
2019,Heumen,10.0
2019,Heusden,35.0
2019,Hillegom,10.0
2019,Hilvarenbeek,10.0
2019,Hilversum,90.0
2019,Hoeksche Waard,60.0
2019,Hof van Twente,45.0
2019,Hollands Kroon,35.0
2019,Hoogeveen,65.0
2019,Hoogezand-Sappemeer,0.0
2019,Hoorn,105.0
2019,Horst aan de Maas,15.0
2019,Houten,15.0
2019,Huizen,45.0
2019,Hulst,15.0
2019,IJsselstein,25.0
2019,Kaag en Braassem,25.0
2019,Kampen,55.0
2019,Kapelle,0.0
2019,Katwijk,45.0
2019,Kerkrade,120.0
2019,Koggenland,15.0
2019,Kollumerland en Nieuwkruisland,0.0
2019,Korendijk,0.0
2019,Krimpen aan den IJssel,30.0
2019,Krimpenerwaard,20.0
2019,Laarbeek,0.0
2019,Landerd,10.0
2019,Landgraaf,80.0
2019,Landsmeer,15.0
2019,Langedijk,15.0
2019,Lansingerland,20.0
2019,Laren (NH.),15.0
2019,Leek,0.0
2019,Leerdam,0.0
2019,Leeuwarden,205.0
2019,Leeuwarderadeel,0.0
2019,Leiden,55.0
2019,Leiderdorp,15.0
2019,Leidschendam-Voorburg,50.0
2019,Lelystad,110.0
2019,Lemsterland,0.0
2019,Leudal,25.0
2019,Leusden,10.0
2019,Liesveld,0.0
2019,Lingewaal,0.0
2019,Lingewaard,35.0
2019,Lisse,0.0
2019,Littenseradiel,0.0
2019,Lochem,25.0
2019,Loon op Zand,15.0
2019,Lopik,0.0
2019,Loppersum,25.0
2019,Losser,25.0
2019,Maasdonk,0.0
2019,Maasdriel,15.0
2019,Maasgouw,15.0
2019,Maassluis,45.0
2019,Maastricht,210.0
2019,Marum,0.0
2019,Medemblik,60.0
2019,Meerssen,10.0
2019,Meierijstad,55.0
2019,Menameradiel,0.0
2019,Menterwolde,0.0
2019,Meppel,35.0
2019,Middelburg (Z.),95.0
2019,Middelharnis,0.0
2019,Midden-Delfland,10.0
2019,Midden-Drenthe,50.0
2019,Midden-Groningen,160.0
2019,Mill en Sint Hubert,0.0
2019,Millingen aan de Rijn,0.0
2019,Moerdijk,30.0
2019,Molenlanden,15.0
2019,Molenwaard,0.0
2019,Montferland,70.0
2019,Montfoort,0.0
2019,Mook en Middelaar,0.0
2019,Muiden,0.0
2019,Naarden,0.0
2019,Neder-Betuwe,35.0
2019,Nederlek,0.0
2019,Nederweert,10.0
2019,Neerijnen,0.0
2019,Niedorp,0.0
2019,Nieuw-Lekkerland,0.0
2019,Nieuwegein,60.0
2019,Nieuwkoop,0.0
2019,Nijkerk,20.0
2019,Nijmegen,130.0
2019,Nissewaard,150.0
2019,Noardeast-Fryslân,50.0
2019,Noord-Beveland,10.0
2019,Noordenveld,40.0
2019,Noordoostpolder,45.0
2019,Noordwijk,20.0
2019,Noordwijkerhout,0.0
2019,"Nuenen, Gerwen en Nederwetten",0.0
2019,Nunspeet,25.0
2019,Nuth,0.0
2019,Oegstgeest,10.0
2019,Oirschot,0.0
2019,Oisterwijk,20.0
2019,Oldambt,125.0
2019,Oldebroek,10.0
2019,Oldenzaal,50.0
2019,Olst-Wijhe,15.0
2019,Ommen,10.0
2019,Onderbanken,0.0
2019,Oost Gelre,30.0
2019,Oosterhout,85.0
2019,Oostflakkee,0.0
2019,Ooststellingwerf,30.0
2019,Oostzaan,0.0
2019,Opmeer,10.0
2019,Opsterland,35.0
2019,Oss,55.0
2019,Oud-Beijerland,0.0
2019,Oude IJsselstreek,70.0
2019,Ouder-Amstel,0.0
2019,Ouderkerk,0.0
2019,Oudewater,0.0
2019,Overbetuwe,45.0
2019,Papendrecht,25.0
2019,Peel en Maas,25.0
2019,Pekela,50.0
2019,Pijnacker-Nootdorp,15.0
2019,Purmerend,120.0
2019,Putten,10.0
2019,Raalte,30.0
2019,Reimerswaal,25.0
2019,Renkum,50.0
2019,Renswoude,0.0
2019,Reusel-De Mierden,0.0
2019,Rheden,65.0
2019,Rhenen,20.0
2019,Ridderkerk,40.0
2019,Rijnwaarden,0.0
2019,Rijnwoude,0.0
2019,Rijssen-Holten,45.0
2019,Rijswijk (ZH.),70.0
2019,Roerdalen,15.0
2019,Roermond,75.0
2019,Roosendaal,120.0
2019,Rotterdam,965.0
2019,Rozendaal,0.0
2019,Rucphen,20.0
2019,Schagen,40.0
2019,Schermer,0.0
2019,Scherpenzeel,0.0
2019,Schiedam,120.0
2019,Schiermonnikoog,0.0
2019,Schijndel,0.0
2019,Schinnen,0.0
2019,Schoonhoven,0.0
2019,Schouwen-Duiveland,35.0
2019,Simpelveld,15.0
2019,Sint Anthonis,0.0
2019,Sint-Michielsgestel,10.0
2019,Sint-Oedenrode,0.0
2019,Sittard-Geleen,235.0
2019,Skarsterlân,0.0
2019,Sliedrecht,30.0
2019,Slochteren,0.0
2019,Sluis,0.0
2019,Smallingerland,75.0
2019,Soest,45.0
2019,Someren,0.0
2019,Son en Breugel,0.0
2019,Spijkenisse,0.0
2019,Stadskanaal,100.0
2019,Staphorst,0.0
2019,Stede Broec,25.0
2019,Steenbergen,30.0
2019,Steenwijkerland,55.0
2019,Stein (L.),25.0
2019,Stichtse Vecht,35.0
2019,Strijen,0.0
2019,Súdwest-Fryslân,100.0
2019,Ten Boer,0.0
2019,Terneuzen,40.0
2019,Terschelling,0.0
2019,Texel,0.0
2019,Teylingen,0.0
2019,Tholen,15.0
2019,Tiel,85.0
2019,Tilburg,250.0
2019,Tubbergen,0.0
2019,Twenterand,60.0
2019,Tynaarlo,20.0
2019,Tytsjerksteradiel,25.0
2019,Ubbergen,0.0
2019,Uden,25.0
2019,Uitgeest,0.0
2019,Uithoorn,15.0
2019,Urk,15.0
2019,Utrecht (gemeente),160.0
2019,Utrechtse Heuvelrug,25.0
2019,Vaals,10.0
2019,Valkenburg aan de Geul,20.0
2019,Valkenswaard,15.0
2019,Veendam,95.0
2019,Veenendaal,70.0
2019,Veere,10.0
2019,Veghel,0.0
2019,Veldhoven,20.0
2019,Velsen,95.0
2019,Venlo,115.0
2019,Venray,20.0
2019,Vianen,0.0
2019,Vijfheerenlanden,60.0
2019,Vlaardingen,145.0
2019,Vlagtwedde,0.0
2019,Vlieland,0.0
2019,Vlissingen,100.0
2019,Vlist,0.0
2019,Voerendaal,10.0
2019,Voorschoten,10.0
2019,Voorst,10.0
2019,Vught,15.0
2019,Waadhoeke,70.0
2019,Waalre,0.0
2019,Waalwijk,50.0
2019,Waddinxveen,15.0
2019,Wageningen,55.0
2019,Wassenaar,10.0
2019,Waterland,15.0
2019,Weert,40.0
2019,Weesp,30.0
2019,Werkendam,0.0
2019,West Betuwe,30.0
2019,West Maas en Waal,20.0
2019,Westerkwartier,75.0
2019,Westerveld,15.0
2019,Westervoort,35.0
2019,Westerwolde,65.0
2019,Westland,70.0
2019,Weststellingwerf,35.0
2019,Westvoorne,10.0
2019,Wierden,20.0
2019,Wieringen,0.0
2019,Wieringermeer,0.0
2019,Wijchen,40.0
2019,Wijdemeren,15.0
2019,Wijk bij Duurstede,20.0
2019,Winsum,0.0
2019,Winterswijk,30.0
2019,Woensdrecht,20.0
2019,Woerden,10.0
2019,Wormerland,15.0
2019,Woudenberg,0.0
2019,Woudrichem,0.0
2019,Zaanstad,235.0
2019,Zaltbommel,15.0
2019,Zandvoort,30.0
2019,Zederik,0.0
2019,Zeevang,0.0
2019,Zeewolde,20.0
2019,Zeist,55.0
2019,Zevenaar,100.0
2019,Zijpe,0.0
2019,Zoetermeer,140.0
2019,Zoeterwoude,0.0
2019,Zuidhorn,0.0
2019,Zuidplas,30.0
2019,Zundert,10.0
2019,Zutphen,45.0
2019,Zwartewaterland,25.0
2019,Zwijndrecht,60.0
2019,Zwolle,150.0
2019,het Bildt,0.0
2020,'s-Gravenhage (gemeente),380.0
2020,'s-Hertogenbosch,95.0
2020,Aa en Hunze,25.0
2020,Aalburg,0.0
2020,Aalsmeer,10.0
2020,Aalten,35.0
2020,Achtkarspelen,35.0
2020,Alblasserdam,10.0
2020,Albrandswaard,15.0
2020,Alkmaar,70.0
2020,Almelo,115.0
2020,Almere,330.0
2020,Alphen aan den Rijn,55.0
2020,Alphen-Chaam,10.0
2020,Altena,30.0
2020,Ameland,0.0
